kp_chi,ki_chi,kp_phi,kd_phi,ki_phi,Y
2.2108421684,1.8715743149,2.674134827,1.8807761552,2.5631126225,
1.823764753,1.3902780556,2.2726545309,1.5387077415,0.1722344469,
2.1712342468,0.2152430486,0.7657531506,1.0434086817,1.2524504901,
2.4190838168,0.0160032006,2.4082816563,1.474294859,1.0724144829,
1.824964993,0.9381876375,1.7889577916,0.2928585717,2.8379675935,
1.2806561312,0.0976195239,0.3540708142,1.0346069214,1.9179835967,
0.0294058812,1.0454090818,1.3628725745,1.3142628526,1.7925585117,
2.8625725145,0.0720144029,1.4078815763,0.7849569914,1.5429085817,
1.6923384677,0.2428485697,2.0416083217,1.175835167,0.9109821964,
0.5551110222,0.175235047,2.4568913783,0.774554911,2.7431486297,
2.5361072214,0.1312262452,1.6407281456,0.1444288858,0.8293658732,
0.7555511102,1.9475895179,0.3264652931,1.1326265253,1.7985597119,
1.2056411282,1.9803960792,0.8803760752,1.2530506101,1.1384276855,
0.824564913,0.0300060012,1.9467893579,0.4784956991,1.9341868374,
1.1348269654,1.2958591718,0.5551110222,0.5313062613,1.8705741148,
2.7923584717,1.475895179,0.6793358672,1.6123224645,1.7097419484,
2.1364272855,0.7589517904,0.3432686537,0.6981396279,1.0802160432,
2.6657331466,0.5681136227,2.4448889778,0.4440888178,0.5167033407,
0.4638927786,1.5399079816,2.6957391478,0.4652930586,1.7295459092,
2.3206641328,0.4104820964,0.8383676735,0.2348469694,2.7125425085,
2.3518703741,1.7611522304,1.7763552711,1.0182036407,0.2058411682,
1.1060212042,0.5569113823,1.173834767,1.4402880576,1.6059211842,
1.700140028,0.2936587317,2.4940988198,0.4264852971,0.8053610722,
2.9459891978,0.2584516903,1.2194438888,1.1410282056,2.8799759952,
0.2886577315,0.8837767554,1.4048809762,1.4942988598,2.6687337467,
0.1848369674,1.9431886377,0.2874574915,1.9359871974,2.1874374875,
1.3376675335,0.2568513703,2.3230646129,1.8915783157,2.3866773355,
1.6539307862,1.8015603121,0.9013802761,0.0940188038,1.3196639328,
2.7203440688,0.0184036807,1.2956591318,0.0664132827,0.900180036,
1.8177635527,1.2298459692,0.4596919384,1.226245249,1.6785357071,
0.5419083817,0.676135227,0.9169833967,1.1554310862,1.5447089418,
2.8127625525,0.2788557712,1.9551910382,1.8679735947,0.5767153431,
2.9159831966,0.3324664933,1.9131826365,1.0618123625,1.0904180836,
2.4148829766,0.8981796359,0.4050810162,0.5625125025,2.4478895779,
0.2304460892,0.626125225,0.4128825765,0.726145229,0.3594718944,
2.3272654531,1.8667733547,0.5113022605,1.1382276455,1.099419884,
2.075215043,0.9725945189,0.2724544909,0.1460292058,1.9125825165,
0.2070414083,1.6631326265,1.8669733947,1.7539507902,2.9945989198,
2.4292858572,1.3830766153,0.9925985197,0.50010002,1.2614522905,
0.7783556711,1.9111822364,2.5115023005,0.0844168834,0.6949389878,
1.050810162,0.6869373875,0.2208441688,0.398879776,0.825765153,
2.0134026805,1.7063412683,1.4546909382,1.6923384677,2.0446089218,
0.2652530506,0.9981996399,0.6673334667,0.524504901,2.2564512903,
2.5019003801,0.3584716943,2.0116023205,0.3856771354,2.9375875175,
2.8409681936,0.8105621124,2.5907181436,1.8771754351,1.6287257451,
1.6803360672,1.8131626325,1.7781556311,0.3520704141,1.4630926185,
1.0112022404,0.8417683537,2.1226245249,0.4868973795,2.4526905381,
2.1862372474,0.4552910582,1.8321664333,1.8599719944,1.4084816963,
0.0696139228,0.3048609722,1.1378275655,1.3898779756,1.9611922384,
2.8649729946,0.2548509702,0.9391878376,1.323864773,0.0690138028,
2.2798559712,0.2844568914,1.00040008,1.1094218844,0.6595319064,
1.9107821564,1.349069814,1.1894378876,1.9067813563,1.3700740148,
1.2512502501,1.6183236647,1.4666933387,0.2972594519,1.7775555111,
2.8637727546,0.9985997199,2.6639327866,0.9613922785,0.899579916,
0.9877975595,0.7561512302,2.9549909982,1.7811562312,0.7909581916,
0.4542908582,0.275655131,0.525105021,0.975795159,2.3356671334,
1.2020404081,0.3444688938,2.3686737347,0.2660532106,2.123824765,
2.0692138428,0.4616923385,1.3472694539,1.1570314063,2.2546509302,
2.1934386877,1.5791158232,0.1878375675,1.3958791758,2.0392078416,
0.0852170434,0.4424884977,1.0376075215,0.0516103221,1.1810362072,
2.423884777,0.1584316863,0.7867573515,1.5719143829,1.4102820564,
1.4144828966,1.2694538908,2.1940388078,1.8139627926,0.4104820964,
1.8453690738,1.8683736747,2.8121624325,1.699939988,2.575715143,
0.1626325265,0.5401080216,0.0192038408,0.7821564313,2.4298859772,
1.6353270654,1.8047609522,2.4130826165,1.7619523905,2.6939387878,
2.6231246249,1.8311662332,2.8847769554,0.50090018,0.0546109222,
2.6435287057,0.2280456091,1.5123024605,1.7515503101,2.8907781556,
1.7367473495,0.4020804161,0.598919784,0.0136027205,1.0718143629,
1.5963192639,0.9161832366,1.1654330866,1.3894778956,0.7099419884,
1.0370074015,0.0936187237,2.4550910182,1.9219843969,2.1418283657,
1.524904981,1.4650930186,1.5537107421,1.5027005401,2.5955191038,
2.5175035007,1.7019403881,2.8373674735,0.6569313863,0.6883376675,
2.5805161032,0.1800360072,0.9661932386,0.6421284257,2.1364272855,
2.2186437287,0.124424885,0.6517303461,1.1594318864,0.6547309462,
0.3024604921,0.4520904181,2.3614722945,0.5945189038,0.7699539908,
2.9669933987,1.4674934987,2.9813962793,1.1170234047,1.8663732747,
2.1790358072,0.3168633727,0.2544508902,1.2042408482,0.949389878,
2.4550910182,0.5349069814,2.2786557311,1.5275055011,1.3214642929,
1.6905381076,0.8841768354,1.4018803761,1.9463892779,2.7167433487,
0.3624724945,1.9723944789,1.1468293659,0.1388277656,2.1646329266,
0.6733346669,0.0080016003,1.6899379876,1.4466893379,1.9557911582,
0.9073814763,0.4796959392,1.1666333267,1.775555111,1.1588317664,
1.3298659732,0.051210242,1.1900380076,0.7077415483,0.1764352871,
0.9313862773,1.8275655131,2.7287457491,1.2610522104,1.4960992198,
2.0140028006,0.923784757,1.0196039208,1.9315863173,2.7323464693,
2.4376875375,1.6287257451,2.5607121424,0.9113822765,0.6373274655,
1.7055411082,1.7871574315,2.0830166033,1.8659731946,1.9119823965,
0.174634927,1.524304861,2.7569513903,0.6469293859,2.0956191238,
2.9567913583,0.700140028,0.9457891578,0.5961192238,0.5281056211,
0.4308861772,1.9439887978,0.4098819764,1.3690738148,0.1716343269,
1.5927185437,0.4704940988,1.8933786757,0.8229645929,1.5375075015,
1.6701340268,0.1236247249,1.5315063013,1.1298259652,2.1088217644,
1.7547509502,0.1080216043,2.4292858572,1.2378475695,2.6081216243,
0.2424484897,0.6341268254,2.0392078416,1.2202440488,0.3576715343,
0.4236847369,0.4068813763,1.8825765153,0.2904580916,2.9483896779,
0.74894979,0.1472294459,1.5777155431,0.6449289858,2.924384877,
0.0264052811,0.9881976395,1.2080416083,0.7197439488,1.8807761552,
1.725345069,1.7563512703,0.6523304661,0.2312462492,0.074414883,
0.1284256851,1.7315463093,0.3594718944,0.650530106,1.4954990998,
2.4598919784,1.2382476495,0.6313262653,1.9103820764,1.8453690738,
2.774954991,1.2942588518,1.2440488098,1.5899179836,0.1446289258,
1.9635927185,1.9867973595,0.9073814763,1.0486097219,0.8329665933,
0.6643328666,1.8355671134,1.200840168,1.5183036607,1.4726945389,
1.7349469894,1.8955791158,2.7461492298,1.3910782156,2.1724344869,
0.200440088,0.3396679336,1.0964192839,0.3564712943,1.9677935587,
2.1904380876,1.7771554311,0.4056811362,0.8861772354,0.9403880776,
1.0322064413,1.4682936587,1.6713342669,1.5851170234,2.8943788758,
0.7591518304,0.6117223445,1.8465693139,1.2154430886,2.9681936387,
1.9563912783,1.7571514303,0.6091218244,1.7359471894,1.3328665733,
0.3198639728,0.5293058612,1.0232046409,0.9309861972,0.6319263853,
0.7633526705,1.1094218844,1.6785357071,1.9227845569,1.2398479696,
0.0780156031,0.1560312062,0.1518303661,1.1090218044,2.9057811562,
2.7983596719,1.0362072414,1.1678335667,1.6447289458,0.2676535307,
1.4438887778,0.4368873775,1.0172034407,0.8105621124,0.1788357672,
0.2484496899,1.2286457291,1.024404881,1.849169834,0.424884977,
1.2320464093,0.9929985997,0.7147429486,0.4276855371,2.1982396479,
1.7127425485,0.1796359272,0.4320864173,1.9915983197,0.8155631126,
1.3844768954,1.9587917584,2.4820964193,1.3862772555,2.7209441888,
1.8609721944,0.1720344069,1.0904180836,1.7031406281,2.199439888,
1.599319864,1.6715343069,1.0430086017,1.1838367674,1.0304060812,
1.5789157832,1.0810162032,1.7361472294,1.875175035,1.2542508502,
2.1058211642,1.1190238048,2.2888577716,0.0780156031,0.9733946789,
0.5167033407,1.7971594319,0.3012602521,1.0978195639,0.6763352671,
2.2042408482,1.5687137427,2.3602720544,0.7693538708,1.899379876,
0.5707141428,0.0540108022,1.3928785757,1.9855971194,2.2726545309,
0.474694939,0.8429685937,1.2050410082,1.8387677536,1.7025405081,
2.8145629126,1.2374474895,0.624124825,0.4716943389,1.101220244,
0.1056211242,1.6271254251,1.799759952,1.1522304461,2.1658331666,
1.5855171034,0.3516703341,1.1306261252,1.4710942188,2.9015803161,
2.9693938788,1.5871174235,1.9839967994,1.4706941388,1.7445489098,
2.5049009802,0.3928785757,1.9971994399,1.4054810962,2.275655131,
0.4272854571,1.5843168634,1.6107221444,0.00120024,0.5707141428,
0.6553310662,0.1656331266,0.5515103021,1.5019003801,1.4072814563,
2.8895779156,1.2678535707,1.1486297259,0.5373074615,0.1062212442,
1.3928785757,1.0830166033,1.3904780956,1.0462092418,1.4468893779,
2.9327865573,0.7861572314,2.4934986997,0.2808561712,2.0302060412,
0.4614922985,1.6887377475,1.4912982597,1.5811162232,2.3974794959,
1.1198239648,1.0426085217,1.5099019804,1.8379675935,1.025005001,
0.6637327465,0.9185837167,0.9883976795,0.3828765753,0.5125025005,
2.150230046,1.7807561512,0.2538507702,1.1122224445,1.9959991998,
0.5023004601,1.8671734347,0.2352470494,0.0056011202,0.2400480096,
2.6033206641,1.6399279856,0.0816163233,0.7441488298,0.774154831,
0.5191038208,0.3388677736,0.7513502701,0.4540908182,1.9947989598,
1.6911382276,1.7535507101,2.9429885977,1.2958591718,2.1202240448,
0.9859971994,0.900980196,2.3704740948,1.8595719144,0.9157831566,
1.5939187838,0.873774755,0.25025005,0.4732946589,2.9735947189,
1.9965993199,1.2766553311,1.949789958,0.2364472895,2.6567313463,
1.9953990798,1.3426685337,1.8711742348,1.0350070014,2.8367673535,
1.0730146029,1.1130226045,1.2938587718,1.1294258852,2.8289657932,
2.3830766153,1.0966193239,2.6399279856,0.7381476295,2.4058811762,
2.7053410682,0.4776955391,0.2100420084,1.0014002801,0.1542308462,
2.4706941388,0.5041008202,1.4426885377,0.1276255251,2.1430286057,
0.0450090018,0.3356671334,2.4340868174,1.374674935,2.7047409482,
2.9927985597,1.1662332466,2.8037607522,0.7337467493,2.8325665133,
0.2040408082,0.8165633127,1.3910782156,1.0854170834,2.3410682136,
0.9415883177,1.8903780756,2.0272054411,1.1418283657,1.3904780956,
2.8295659132,0.0036007201,1.8729745949,1.1866373275,1.350870174,
1.7271454291,0.1828365673,0.7903580716,0.2176435287,1.7655531106,
2.175435087,0.0908181636,2.8919783957,1.8135627125,2.5937187437,
2.3452690538,0.3440688138,2.6549309862,1.8767753551,0.2154430886,
0.7321464293,1.273854771,1.7271454291,0.2960592118,2.4958991798,
0.7111422284,0.0680136027,1.1222244449,1.8019603921,2.6579315863,
1.9065813163,1.7863572715,2.1610322064,0.2152430486,0.3582716543,
1.6575315063,0.7221444289,1.7901580316,0.3456691338,2.6963392679,
0.3048609722,1.601120224,2.225845169,0.898979796,1.6653330666,
0.2610522104,0.0616123225,2.4016803361,1.4318863773,2.6855371074,
2.824164833,0.8041608322,1.8201640328,0.1664332867,1.7145429086,
2.9171834367,1.2670534107,0.7435487097,0.7165433087,1.9647929586,
0.0390078016,0.2836567313,0.6865373075,0.8517703541,2.2390478096,
0.7051410282,1.2478495699,1.9569913983,0.7681536307,2.3836767353,
2.8367673535,0.3580716143,2.0788157632,0.5265053011,2.5685137027,
2.0866173235,1.2014402881,1.3862772555,1.2026405281,0.5089017804,
0.2916583317,0.2204440888,2.024204841,1.324264853,0.7645529106,
0.7819563913,0.4596919384,2.6915383077,0.4976995399,2.3470694139,
2.5847169434,1.3986797359,0.2598519704,0.4312862573,1.1072214443,
1.0280056011,1.0878175635,2.3440688138,1.5311062212,0.0480096019,
0.300060012,1.226245249,1.0478095619,0.9937987598,2.7215443089,
2.6579315863,0.0016003201,0.6265253051,1.8879775955,2.2462492498,
2.1202240448,1.7331466293,2.8853770754,1.0022004401,2.5391078216,
0.6073214643,1.7711542308,0.3120624125,1.4382876575,0.624124825,
0.0162032406,0.9853970794,0.0396079216,0.2460492098,1.6023204641,
1.5045009002,1.150630126,0.7927585517,0.400480096,2.0656131226,
2.5535107021,1.0038007602,2.6771354271,0.9777955591,1.4042808562,
1.173834767,1.5327065413,1.4534906981,1.6727345469,0.9559911982,
0.8137627526,1.7679535907,2.6585317063,1.5231046209,0.8017603521,
2.9573914783,0.0896179236,1.0850170034,1.4930986197,2.474894979,
2.6801360272,1.2138427686,2.7701540308,0.7765553111,0.3852770554,
1.3544708942,0.6373274655,1.2434486897,0.0340068014,0.5143028606,
2.9717943589,1.1150230046,1.4174834967,1.2134426885,1.5453090618,
0.1098219644,0.5413082617,0.1188237648,0.5149029806,2.6837367473,
2.9657931586,0.4592918584,1.1888377676,0.9229845969,1.7577515503,
1.8831766353,0.925785157,0.1662332466,0.4692938588,0.7405481096,
0.1836367273,1.1578315663,2.1154230846,1.8455691138,2.8979795959,
1.274654931,0.8457691538,1.9623924785,0.1536307261,1.1324264853,
1.7811562312,0.524504901,2.1634326865,1.8939787958,1.0310062012,
2.8589717944,1.9399879976,1.5729145829,1.49909982,1.9401880376,
0.8899779956,1.6367273455,2.2732546509,1.3934786957,0.5113022605,
0.6769353871,1.3650730146,1.4876975395,1.1726345269,1.8165633127,
1.7307461492,1.798759752,2.8289657932,1.3870774155,1.0640128026,
2.9357871574,0.4636927385,2.1268253651,0.1736347269,1.8111622324,
0.2028405681,0.4144828966,0.25085017,0.2592518504,2.0950190038,
2.1442288458,1.9263852771,1.6563312663,0.1908381676,2.5613122625,
1.4396879376,0.2348469694,1.5597119424,1.6203240648,2.6849369874,
2.4832966593,0.8069613923,1.8027605521,0.9529905981,2.8931786357,
0.9973994799,0.1276255251,0.0642128426,0.4360872174,2.4868973795,
2.2870574115,0.6861372274,1.0862172434,0.1656331266,0.1032206441,
2.6621324265,0.7021404281,1.0790158032,0.2308461692,0.3120624125,
2.4856971394,0.8345669134,1.8069613923,0.4128825765,1.425885177,
1.2854570914,0.524904981,2.6141228246,1.974794959,1.5069013803,
2.2288457692,0.4432886577,2.2894578916,0.8985797159,1.0682136427,
0.5821164233,0.2872574515,0.7765553111,1.898779756,2.0038007602,
2.2720544109,0.9677935587,1.8633726745,1.3058611722,0.8041608322,
0.5521104221,1.9099819964,1.1042208442,0.7709541908,2.3134626925,
1.0460092018,1.5575115023,2.4526905381,0.2884576915,0.9703940788,
2.7641528306,1.5707141428,0.0456091218,1.1358271654,0.1566313263,
1.7613522705,0.7801560312,2.7527505501,0.100020004,2.3956791358,
1.4792958592,1.5779155831,2.3458691738,1.1186237247,0.4404880976,
2.1196239248,0.0532106421,1.4792958592,0.774154831,0.7057411482,
1.9893978796,0.100820164,2.25045009,0.6725345069,0.8371674335,
2.1556311262,0.6933386677,1.8789757952,1.0846169234,2.2960592118,
0.9121824365,0.5781156231,0.5455091018,0.8153630726,1.8117623525,
2.5337067413,1.6583316663,0.8053610722,1.2826565313,0.5305061012,
2.4082816563,0.8177635527,1.5285057011,0.2888577716,0.324064813,
2.7377475495,1.1206241248,0.6277255451,1.5327065413,2.948989798,
1.8633726745,1.5383076615,1.7049409882,0.050810162,1.7433486697,
1.5465093019,0.7165433087,1.5399079816,0.8081616323,0.2784556911,
1.4210842168,1.4558911782,1.3442688538,0.7109421884,0.0204040808,
0.1152230446,0.1228245649,2.0314062813,0.699339868,2.2132426485,
0.5413082617,0.0168033607,0.4806961392,0.4924984997,1.7553510702,
1.3136627325,0.6961392278,1.0826165233,0.9773954791,0.1602320464,
1.974394879,1.4390878176,1.2698539708,1.5823164633,0.8773754751,
0.5611122224,0.3656731346,1.1084216843,0.099619924,1.75055011,
2.5697139428,0.7601520304,2.1376275255,1.3950790158,0.3192638528,
2.149029806,0.1324264853,0.0138027606,0.350870174,0.699139828,
0.6793358672,1.9423884777,2.8811762352,0.2228445689,1.0334066813,
1.7373474695,0.348869774,2.6201240248,1.5863172635,0.7933586717,
2.1082216443,1.4362872575,2.6831366273,0.6873374675,2.7233446689,
0.3768753751,1.8019603921,2.7401480296,0.4296859372,0.6871374275,
1.0316063213,1.4974994999,2.5265053011,0.3072614523,0.4968993799,
0.7675535107,0.4024804961,0.2658531706,0.9153830766,0.2424484897,
2.2612522505,1.9171834367,2.5901180236,0.7305461092,1.3478695739,
0.375675135,1.6907381476,0.550310062,1.6455291058,2.4454890978,
2.0578115623,1.1822364473,0.8929785957,0.3192638528,1.9293858772,
0.5887177435,1.8931786357,1.0514102821,0.5417083417,0.9427885577,
2.8961792358,0.1336267253,0.5767153431,1.0334066813,1.8531706341,
1.6479295859,1.6675335067,0.8269653931,1.7043408682,0.2562512503,
1.4150830166,0.6025205041,0.4560912182,0.1320264053,1.6575315063,
2.24984997,0.7537507502,0.3414682937,1.8159631926,2.8613722745,
2.5775155031,1.2226445289,0.7387477495,0.5081016203,0.6115223045,
2.2228445689,1.5131026205,2.4682936587,0.3132626525,2.6375275055,
2.6609321864,1.424284857,1.3124624925,0.9717943589,1.1036207241,
2.6951390278,0.9585917183,2.6765353071,1.0198039608,1.900580116,
2.5379075815,1.5819163833,0.898979796,0.6397279456,1.0850170034,
0.9631926385,0.4196839368,1.0730146029,1.2174434887,0.6721344269,
2.7731546309,0.726145229,0.7855571114,0.7673534707,1.6935387077,
1.4582916583,1.8767753551,1.4834966993,0.474894979,0.4710942188,
2.924984997,1.4798959792,1.3460692138,0.1572314463,2.0572114423,
1.2620524105,1.4306861372,0.0408081616,1.6027205441,1.5939187838,
2.3680736147,1.8927785557,2.575715143,1.7855571114,2.0434086817,
1.224844969,1.0434086817,0.0480096019,1.8475695139,1.7955591118,
0.1860372074,1.9683936787,1.7883576715,1.3598719744,1.3436687337,
0.7639527906,1.3922784557,2.5427085417,1.7611522304,1.0454090818,
0.2874574915,1.2630526105,0.7651530306,1.5447089418,1.6167233447,
0.2124424885,0.4828965793,1.6887377475,0.5357071414,2.8553710742,
2.4928985797,0.7733546709,2.174834967,1.5663132627,1.7175435087,
0.075615123,1.1062212442,1.5477095419,0.9601920384,2.9651930386,
0.9817963593,0.0872174435,0.7567513503,1.725145029,2.4652930586,
1.3022604521,0.1180236047,2.549909982,0.051210242,2.2864572915,
2.7017403481,0.9421884377,2.6705341068,1.0598119624,2.0236047209,
1.9593918784,1.1218243649,1.5417083417,0.1544308862,2.3074614923,
1.7901580316,1.1138227646,0.8521704341,0.9565913183,2.5127025405,
2.0116023205,1.7667533507,0.7897579516,0.4472894579,0.9133826765,
2.0626125225,0.2632526505,0.0060012002,1.8415683137,2.0590118024,
2.948989798,0.9073814763,1.1390278056,1.0302060412,0.6163232647,
1.9599919984,1.7291458292,1.0694138828,0.050010002,2.5049009802,
2.1676335267,1.1666333267,0.5473094619,0.5881176235,2.4358871774,
2.3704740948,1.7423484697,2.6291258252,0.0264052811,0.049809962,
0.2310462092,1.2542508502,1.7151430286,1.75075015,2.1556311262,
0.2598519704,0.1768353671,0.1680336067,0.2328465693,2.3344668934,
1.1096219244,0.9941988398,0.225045009,1.0478095619,0.9535907181,
1.6533306661,0.8805761152,0.1944388878,1.4534906981,2.7923584717,
0.475895179,1.6707341468,1.7181436287,0.7733546709,2.3884776955,
2.8781756351,0.6797359472,2.4628925785,0.5089017804,1.0124024805,
2.7437487497,1.525905181,0.925985197,1.7671534307,1.8843768754,
1.2464492899,1.0058011602,0.448889778,1.5303060612,2.5193038608,
